,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_tranflag,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_facility,st_j,st_jerr,st_jlim,st_h,st_herr,st_hlim,dec_str_deg
3830,HATS-64,b,HATS-64 b,Transit,0,1,4.908897,1.3e-05,-1.3e-05,0.0,0.06562,0.00039,-0.00039,0.0,0.151,,,0.0,87.24,0.85,-0.85,0.0,0.96,0.2,-0.2,0.0,Mass,1.679,0.081,-0.081,0.0,0.245,0.068,-0.05,0.0,0,0,0,09h37m09.0299s,144.287625,-29d48m01.5746s,-29.800437,1083.0,36.0,-36.0,0.0,1114.58,43.04,-43.04,0.0,12.924000000000001,0.03,0.0,12.839,,0.0,6554.0,27.0,-27.0,0.0,1.56,0.03,-0.03,0.0,2.11,0.07,-0.07,0.0,2019-01-17,1,305.1168,63.566,-63.566,0.0,0.2419,0.002,-0.002,0.0,2457769.8228700003,0.00082,-0.00082,0.0,0.321,0.082,-0.101,0.0,HATSouth,11.968,0.021,0.0,11.78,0.024,0.0,-28.199562611111112
3831,HATS-65,b,HATS-65 b,Transit,0,1,3.105161,1.6e-06,-1.6e-06,0.0,0.044969999999999996,0.00033,-0.00033,0.0,0.062,,,0.0,84.82,0.26,-0.26,0.0,0.821,0.083,-0.083,0.0,Mass,1.501,0.05,-0.05,0.0,0.3,0.039,-0.039,0.0,0,0,0,19h31m45.5518s,292.93979900000005,-26d44m24.7250s,-26.740201000000003,495.0,10.0,-10.0,0.0,499.94,12.54,-12.54,0.0,12.497,0.02,0.0,12.379000000000001,,0.0,6277.0,30.0,-30.0,0.0,1.26,0.03,-0.03,0.0,1.31,0.03,-0.03,0.0,2019-01-17,1,260.93843,26.379890000000003,-26.379890000000003,0.0,0.1202,0.0013,-0.0013,0.0,2457520.9613,0.00041,-0.00041,0.0,0.667,0.018,-0.019,0.0,HATSouth,11.405,0.019,0.0,11.145,0.024,0.0,-25.259798611111112
3832,HATS-66,b,HATS-66 b,Transit,0,1,3.1414391,7.4e-06,-7.4e-06,0.0,0.047139999999999994,0.00025,-0.00025,0.0,0.064,,,0.0,87.06,0.92,-0.92,0.0,5.33,0.68,-0.68,0.0,Mass,1.411,0.084,-0.084,0.0,2.34,0.56,-0.43,0.0,0,0,0,06h45m34.7574s,101.394823,-33d52m54.1300s,-33.881703,1538.0,34.0,-34.0,0.0,1544.12,38.73,-38.73,0.0,14.095,0.03,0.0,14.009,,0.0,6626.0,35.0,-35.0,0.0,1.41,0.02,-0.02,0.0,1.84,0.04,-0.04,0.0,2019-01-17,1,1694.0339,216.1244,-216.1244,0.0,0.1893,0.0027,-0.0027,0.0,2457603.0514,0.0014,-0.0014,0.0,0.283,0.076,-0.095,0.0,HATSouth,13.083,0.019,0.0,12.827,0.022000000000000002,0.0,-32.118297222222225
3833,HATS-67,b,HATS-67 b,Transit,0,1,1.6091788,4e-06,-4e-06,0.0,0.03032,0.00015,-0.00015,0.0,0.057,,,0.0,79.03,0.26,-0.26,0.0,1.45,0.12,-0.12,0.0,Mass,1.685,0.047,-0.047,0.0,0.374,0.047,-0.047,0.0,0,0,0,12h00m50.1183s,180.208826,-46d08m11.1247s,-46.136424,982.0,19.0,-19.0,0.0,987.07,24.6,-24.6,0.0,13.652999999999999,0.01,0.0,13.56,,0.0,6594.0,33.0,-33.0,0.0,1.44,0.02,-0.02,0.0,1.44,0.03,-0.03,0.0,2019-01-17,1,460.8535,38.1396,-38.1396,0.0,0.0811,0.0011,-0.0011,0.0,2457796.8812700002,0.00043,-0.00043,0.0,0.8613,0.0065,-0.0071,0.0,HATSouth,12.638,0.023,0.0,12.345999999999998,0.022000000000000002,0.0,-45.86357647222222
3834,HATS-68,b,HATS-68 b,Transit,0,1,3.5862202,4.7e-06,-4.7e-06,0.0,0.050710000000000005,0.00018,-0.00018,0.0,0.036,,,0.0,83.21,0.19,-0.19,0.0,1.29,0.059,-0.059,0.0,Mass,1.232,0.039,-0.028999999999999998,0.0,0.856,0.083,-0.083,0.0,0,0,0,01h00m01.4134s,15.005889000000002,-58d54m17.1247s,-58.904757,618.2,9.3,-9.3,0.0,614.58,10.48,-10.48,0.0,12.276,0.02,0.0,12.163,,0.0,6147.0,22.0,-22.0,0.0,1.35,0.01,-0.01,0.0,1.75,0.03,-0.03,0.0,2019-01-17,1,410.0007,18.75197,-18.75197,0.0,0.1425,0.0017,-0.0017,0.0,2457410.4086,0.0011,-0.0011,0.0,0.736,0.014,-0.012,0.0,HATSouth,11.25,0.023,0.0,10.985,0.022000000000000002,0.0,-57.09524313888889
3835,HATS-69,b,HATS-69 b,Transit,0,1,2.2252577,1.9e-06,-1.9e-06,0.0,0.03211,0.00014,-0.00018999999999999998,0.0,0.519,,,0.0,88.49,0.55,-0.55,0.0,0.577,,,0.0,Mass,0.945,0.022000000000000002,-0.022000000000000002,0.0,0.46,0.25,-0.25,0.0,0,0,0,19h17m11.3641s,289.29735,-60d53m30.0584s,-60.89168299999999,420.3,3.2,-3.2,0.0,419.53,3.57,-3.57,0.0,13.945,0.01,0.0,13.764000000000001,,0.0,5137.0,16.0,-16.0,0.0,0.89,0.01,-0.02,0.0,0.88,0.01,-0.01,0.0,2019-01-17,1,183.38791,,,0.0,0.09824,0.00091,-0.00091,0.0,2457755.3939,0.0005200000000000001,-0.0005200000000000001,0.0,0.207,0.071,-0.081,0.0,HATSouth,12.413,0.021,0.0,11.968,0.024,0.0,-59.10831711111111
3836,K2-290,b,K2-290 b,Transit,0,2,9.21165,0.00033,-0.00034,0.0,0.0923,0.0066,-0.0066,0.0,0.0,,,0.0,88.14,0.62,-0.5,0.0,0.0343,,,1.0,Mass,0.273,0.013999999999999999,-0.013999999999999999,0.0,4.1,,,1.0,0,0,1,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,3.8,-3.8,0.0,274.99,3.8,-3.8,0.0,11.114,0.107,0.0,10.82,,0.0,6302.0,120.0,-120.0,0.0,1.19,0.07,-0.08,0.0,1.51,0.07,-0.07,0.0,2019-01-24,1,10.9,,,1.0,0.20666669999999998,0.0129167,-0.0129167,0.0,2457994.7725,0.0016,-0.0015,0.0,0.438,0.023,-0.023,0.0,Kepler,9.771,0.022000000000000002,0.0,9.477,0.022000000000000002,0.0,-19.801194444444445
3837,K2-290,c,K2-290 c,Transit,0,2,48.36685,0.00041,-0.0004,0.0,0.305,0.017,-0.017,0.0,0.0,,,0.0,89.37,0.08,-0.07,0.0,0.774,0.047,-0.047,0.0,Mass,1.006,0.05,-0.05,0.0,1.01,0.16,-0.16,0.0,0,0,1,15h39m25.87s,234.857773,-20d11m55.7s,-20.198818,274.99,3.8,-3.8,0.0,274.99,3.8,-3.8,0.0,11.114,0.107,0.0,10.82,,0.0,6302.0,120.0,-120.0,0.0,1.19,0.07,-0.08,0.0,1.51,0.07,-0.07,0.0,2019-01-24,1,246.00042000000002,14.93801,-14.93801,0.0,0.3391667,0.0108333,-0.0108333,0.0,2458019.17333,0.00029,-0.00029,0.0,0.474,0.012,-0.012,0.0,Kepler,9.771,0.022000000000000002,0.0,9.477,0.022000000000000002,0.0,-19.801194444444445
3840,HR 858,b,HR 858 b,Transit,0,3,3.58599,0.00015,-0.00015,0.0,0.048,0.001,-0.0011,0.0,0.3,,,1.0,85.5,1.5,-0.5,0.0,,,,0.0,,0.18600000000000003,0.006,-0.006,0.0,,,,0.0,0,0,0,02h51m56.25s,42.984359999999995,-30d48m52.3s,-30.81452,31.99,0.07,-0.07,0.0,31.99,0.07,-0.07,0.0,6.4,,0.0,6.247999999999999,,0.0,6201.0,50.0,-50.0,0.0,1.15,0.07,-0.08,0.0,1.31,0.02,-0.02,0.0,2019-07-25,1,,,,0.0,0.1129,0.0016,-0.0016,0.0,2458409.1896900004,0.00084,-0.0008300000000000001,0.0,0.59,0.1,-0.27,0.0,Transiting Exoplanet Survey Satellite (TESS),5.473,0.027000000000000003,0.0,5.225,0.034,0.0,-29.18547222222222
3841,K2-266,e,K2-266 e,Transit,0,4,19.482,0.0012,-0.0012,0.0,0.1249,0.0019,-0.002,0.0,0.043,0.036,-0.03,0.0,89.45,0.25,-0.18,0.0,0.044989999999999995,0.02014,-0.01573,0.0,Mass,0.244,0.012,-0.01,0.0,2.21,0.7,-0.47,0.0,1,0,1,10h31m44.51s,157.93544,+00d56m15.3s,0.9375709999999999,77.16,0.6,-0.59,0.0,77.73,0.36,-0.36,0.0,11.808,0.02,0.0,11.353,,0.0,4285.0,49.0,-57.0,0.0,0.69,0.03,-0.03,0.0,0.7,0.02,-0.02,0.0,2019-07-25,1,14.3,6.4,-5.0,0.0,0.1527,0.0014,-0.0015,0.0,2457938.541,0.0013,-0.0013,0.0,0.36,0.1,-0.16,0.0,K2,9.611,0.027000000000000003,0.0,9.041,0.023,0.0,0.9375833333333333
3842,WASP-147,b,WASP-147 b,Transit,0,1,4.60273,2.7e-05,-2.7e-05,0.0,0.0549,0.0012,-0.0013,0.0,0.0,,,0.0,87.9,1.5,-1.6,0.0,0.275,0.028,-0.027,0.0,Mass,1.115,0.14,-0.09300000000000001,0.0,0.263,0.081,-0.08,0.0,0,0,0,23h56m45.97s,359.191528,-22d09m11.4s,-22.153164,426.0,14.0,-14.0,0.0,441.48,9.32,-9.32,0.0,,,,12.183,,0.0,5702.0,100.0,-100.0,0.0,1.04,0.07,-0.07,0.0,1.43,0.14,-0.08,0.0,2018-11-01,1,87.40325,8.899239999999999,-8.58141,0.0,0.1831,0.0041,-0.0033,0.0,2456562.595,0.0013,-0.0013,0.0,0.31,0.19,-0.21,0.0,SuperWASP-South,11.174000000000001,0.02,0.0,10.907,0.023,0.0,-21.846833333333336
3843,WASP-160 B,b,WASP-160 B b,Transit,0,1,3.7684952,3.5e-06,-3.5e-06,0.0,0.0452,0.0012,-0.0012,0.0,0.0,,,0.0,88.97,0.63,-0.57,0.0,0.278,0.044,-0.045,0.0,Mass,1.09,0.047,-0.040999999999999995,0.0,0.284,0.052,-0.051,0.0,0,0,0,05h50m43.06s,87.67942,-27d37m23.4s,-27.623163,284.0,5.0,-5.0,0.0,290.74,2.04,-2.04,0.0,,,,12.884,,0.0,5298.0,99.0,-99.0,0.0,0.87,0.07,-0.07,0.0,0.87,0.03,-0.03,0.0,2018-11-01,1,88.35674,13.984520000000002,-14.30235,0.0,0.11850999999999999,0.0009400000000000001,-0.00078,0.0,2457383.6549400003,0.00021,-0.00021,0.0,0.2,0.1,-0.12,0.0,SuperWASP-South,11.591,0.027000000000000003,0.0,11.172,0.022000000000000002,0.0,-26.376833333333334
3844,WASP-164,b,WASP-164 b,Transit,0,1,1.7771255,2.8e-06,-2.8e-06,0.0,0.02818,0.00065,-0.00072,0.0,0.0,,,0.0,82.73,0.22,-0.21,0.0,2.13,0.12,-0.13,0.0,Mass,1.128,0.040999999999999995,-0.043,0.0,1.96,0.2,-0.17,0.0,0,0,0,22h59m29.62s,344.87341299999997,-60d26m52.0s,-60.447768999999994,322.0,7.0,-7.0,0.0,330.57,4.01,-4.01,0.0,,,,12.468,,0.0,5806.0,190.0,-200.0,0.0,0.95,0.07,-0.07,0.0,0.93,0.03,-0.03,0.0,2018-11-01,1,676.9779,38.1396,-41.3179,0.0,0.06682,0.00085,-0.00084,0.0,2457203.85378,0.0002,-0.0002,0.0,0.8216,0.0084,-0.0091,0.0,SuperWASP-South,11.365,0.021,0.0,11.04,0.023,0.0,-59.55222222222223
3845,WASP-165,b,WASP-165 b,Transit,0,1,3.465509,2.3e-05,-2.3e-05,0.0,0.04823,0.00091,-0.0009199999999999999,0.0,0.0,,,0.0,84.9,2.5,-1.7,0.0,0.658,0.097,-0.092,0.0,Mass,1.26,0.19,-0.17,0.0,0.44,0.25,-0.15,0.0,0,0,0,23h50m19.33s,357.580536,-17d04m39.3s,-17.077572,583.0,34.0,-34.0,0.0,612.15,28.08,-28.08,0.0,,,,12.543,,0.0,5599.0,150.0,-150.0,0.0,1.25,0.07,-0.07,0.0,1.75,0.18,-0.18,0.0,2018-11-01,1,209.13214,30.82951,-29.24036,0.0,0.174,0.004,-0.0034,0.0,2457649.71142,0.00093,-0.00093,0.0,0.53,0.11,-0.22,0.0,SuperWASP-South,11.439,0.02,0.0,11.125,0.022000000000000002,0.0,-16.922416666666667
3847,K2-219,c,K2-219 c,Transit,0,3,6.66767,0.001283,-0.001569,0.0,,,,,,,,,87.26899999999999,1.983,-4.913,0.0,,,,,,0.128,0.019,-0.017,0.0,,,,,0,0,1,00h51m22.87s,12.845309,+08d52m03.5s,8.86764,328.42,4.83,-4.83,0.0,328.42,4.83,-4.83,0.0,12.09,0.228,0.0,11.911,,0.0,5753.0,50.0,-50.0,0.0,1.02,0.03,-0.03,0.0,1.19,0.16,-0.14,0.0,2018-02-15,1,,,,,,,,,2457398.41574,0.008988,-0.00748,0.0,,,,,K2,10.849,0.024,0.0,10.509,0.021,0.0,8.867638888888889
3848,K2-219,d,K2-219 d,Transit,0,3,11.137278,0.000808,-0.000786,0.0,,,,,,,,,88.287,1.2009999999999998,-2.037,0.0,,,,,,0.23,0.032,-0.028999999999999998,0.0,,,,,0,0,1,00h51m22.87s,12.845309,+08d52m03.5s,8.86764,328.42,4.83,-4.83,0.0,328.42,4.83,-4.83,0.0,12.09,0.228,0.0,11.911,,0.0,5753.0,50.0,-50.0,0.0,1.02,0.03,-0.03,0.0,1.19,0.16,-0.14,0.0,2018-02-15,1,,,,,,,,,2457404.59425,0.002304,-0.002516,0.0,,,,,K2,10.849,0.024,0.0,10.509,0.021,0.0,8.867638888888889
3849,K2-220,b,K2-220 b,Transit,0,1,13.683256,0.00105,-0.0011,0.0,0.1104,0.0014,-0.0015,0.0,,,,0.0,,,,0.0,,,,0.0,,0.213,0.011000000000000001,-0.011000000000000001,0.0,,,,0.0,0,0,1,00h51m04.77s,12.769862,+09d31m00.5s,9.516805999999999,234.92,2.73,-2.73,0.0,235.06,2.74,-2.74,0.0,11.89,0.02,0.0,11.720999999999998,,0.0,5660.0,92.0,-92.0,0.0,0.96,0.04,-0.04,0.0,1.02,0.02,-0.02,0.0,2018-10-26,1,,,,0.0,,,,0.0,2457401.27048,0.0033799999999999998,-0.0033,0.0,0.38,0.31,-0.27,0.0,K2,10.582,0.027000000000000003,0.0,10.23,0.022000000000000002,0.0,9.516805555555557
3852,K2-223,b,K2-223 b,Transit,0,2,0.50565,6e-05,-5e-05,0.0,0.0127,0.0001,-0.0001,0.0,,,,0.0,,,,0.0,,,,0.0,,0.079,0.009000000000000001,-0.006999999999999999,0.0,,,,0.0,0,0,1,12h21m13.48s,185.306152,-10d16m55.3s,-10.282036999999999,201.1,2.5,-2.5,0.0,199.7,2.54,-2.54,0.0,11.431,0.02,0.0,11.274000000000001,,0.0,5835.0,38.0,-40.0,0.0,1.06,0.02,-0.02,0.0,0.99,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457583.564,0.0042,-0.0049,0.0,0.41,0.32,-0.28,0.0,K2,10.177,0.024,0.0,9.946,0.024,0.0,-9.71797222222222
3853,K2-223,c,K2-223 c,Transit,0,2,4.56327,0.00051,-0.00049,0.0,0.0549,0.0003,-0.0003,0.0,,,,0.0,,,,0.0,,,,0.0,,0.14,0.01,-0.006,0.0,,,,0.0,0,0,1,12h21m13.48s,185.306152,-10d16m55.3s,-10.282036999999999,201.1,2.5,-2.5,0.0,199.7,2.54,-2.54,0.0,11.431,0.02,0.0,11.274000000000001,,0.0,5835.0,38.0,-40.0,0.0,1.06,0.02,-0.02,0.0,0.99,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457582.9755,0.0044,-0.0045,0.0,0.42,0.3,-0.29,0.0,K2,10.177,0.024,0.0,9.946,0.024,0.0,-9.71797222222222
3854,K2-224,b,K2-224 b,Transit,0,2,4.47904,0.00116,-0.00132,0.0,0.0516,0.0004,-0.0004,0.0,,,,0.0,,,,0.0,,,,0.0,,0.139,0.013999999999999999,-0.012,0.0,,,,0.0,0,0,1,12h38m48.98s,189.70408600000002,-10d03m38.4s,-10.060654,277.7,2.9,-2.9,0.0,277.42,2.93,-2.93,0.0,12.682,0.04,0.0,12.522,,0.0,5620.0,42.0,-45.0,0.0,0.91,0.02,-0.02,0.0,0.84,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457585.6719,0.0135,-0.0111,0.0,0.41,0.34,-0.28,0.0,K2,11.352,0.022000000000000002,0.0,11.029000000000002,0.027000000000000003,0.0,-9.939333333333332
3855,K2-225,b,K2-225 b,Transit,0,1,15.87209,0.00387,-0.00338,0.0,0.134,0.001,-0.001,0.0,,,,0.0,,,,0.0,,,,0.0,,0.311,0.023,-0.018000000000000002,0.0,,,,0.0,0,0,1,12h26m09.91s,186.54129,-09d37m29.3s,-9.624804,360.3,5.9,-5.7,0.0,361.41,5.88,-5.88,0.0,11.835999999999999,0.158,0.0,11.52,,0.0,5742.0,49.0,-47.0,0.0,1.27,0.02,-0.04,0.0,1.7,0.04,-0.04,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457587.3754,0.0091,-0.0081,0.0,0.4,0.32,-0.27,0.0,K2,10.362,0.023,0.0,10.046,0.021,0.0,-8.375194444444444
3856,K2-226,b,K2-226 b,Transit,0,1,3.27108,0.00049,-0.0005,0.0,0.0413,0.0005,-0.0005,0.0,,,,0.0,,,,0.0,,,,0.0,,0.13699999999999998,0.012,-0.008,0.0,,,,0.0,0,0,1,12h14m34.98s,183.64575200000002,-09d33m45.5s,-9.562642,211.2,3.4,-3.1,0.0,212.49,3.34,-3.34,0.0,12.308,0.01,0.0,12.092,,0.0,5424.0,48.0,-46.0,0.0,0.88,0.03,-0.03,0.0,0.91,0.02,-0.02,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457584.0247,0.0062,-0.0059,0.0,0.45,0.33,-0.31,0.0,K2,10.697000000000001,0.023,0.0,10.307,0.023,0.0,-8.43736111111111
3857,K2-227,b,K2-227 b,Transit,0,1,13.621832,0.003188,-0.003268,0.0,,,,,,,,,88.374,1.222,-7.3,0.0,,,,,,0.149,0.109,-0.016,0.0,,,,,0,0,1,12h43m47.63s,190.94847099999998,-08d28m41.7s,-8.478236,188.22,2.04,-2.04,0.0,188.22,2.04,-2.04,0.0,12.015,0.24100000000000002,0.0,11.495,,0.0,5673.0,50.0,-50.0,0.0,0.95,0.03,-0.03,0.0,0.89,0.04,-0.03,0.0,2018-02-15,1,,,,,,,,,2457592.23831,0.009715999999999999,-0.00941,0.0,,,,,K2,10.392999999999999,0.023,0.0,10.055,0.027000000000000003,0.0,-7.52175
3858,K2-228,b,K2-228 b,Transit,0,1,2.69828,0.00022,-0.00022,0.0,0.0338,0.0003,-0.0003,0.0,,,,0.0,,,,0.0,,,,0.0,,0.10800000000000001,0.009000000000000001,-0.005,0.0,,,,0.0,0,0,1,12h29m10.75s,187.29478500000002,-06d50m03.3s,-6.834258,142.4,3.2,-3.2,0.0,129.74,3.95,-3.95,0.0,12.995,0.03,0.0,12.652999999999999,,0.0,4715.0,48.0,-46.0,0.0,0.71,0.02,-0.02,0.0,0.65,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457583.1943,0.0039,-0.0041,0.0,0.42,0.3,-0.29,0.0,K2,10.978,0.026000000000000002,0.0,10.439,0.021,0.0,-5.16575
3859,K2-229,b,K2-229 b,Transit,0,2,0.58426,2e-05,-2e-05,0.0,0.0131,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,0.102,0.005,-0.003,0.0,,,,0.0,0,0,1,12h27m29.58s,186.87326000000002,-06d43m18.7s,-6.721861,103.8,1.0,-1.0,0.0,102.85,1.08,-1.08,0.0,10.985,0.079,0.0,10.786,,0.0,5315.0,35.0,-31.0,0.0,0.87,0.01,-0.01,0.0,0.79,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457583.4691,0.0012,-0.0012,0.0,0.38,0.28,-0.26,0.0,K2,9.517999999999999,0.022000000000000002,0.0,9.126,0.021,0.0,-5.278138888888889
3860,HR 858,c,HR 858 c,Transit,0,3,5.97293,0.0006,-0.00053,0.0,0.0674,0.0014,-0.0016,0.0,0.19,,,1.0,86.23,0.26,-0.26,0.0,,,,0.0,,0.17300000000000001,0.006,-0.006,0.0,,,,0.0,0,0,0,02h51m56.25s,42.984359999999995,-30d48m52.3s,-30.81452,31.99,0.07,-0.07,0.0,31.99,0.07,-0.07,0.0,6.4,,0.0,6.247999999999999,,0.0,6201.0,50.0,-50.0,0.0,1.15,0.07,-0.08,0.0,1.31,0.02,-0.02,0.0,2019-07-25,1,,,,0.0,0.1209,0.0045,-0.003,0.0,2458415.6344,0.0022,-0.0014,0.0,0.72,0.041,-0.064,0.0,Transiting Exoplanet Survey Satellite (TESS),5.473,0.027000000000000003,0.0,5.225,0.034,0.0,-29.18547222222222
3861,HR 858,d,HR 858 d,Transit,0,3,11.23,0.0011,-0.001,0.0,0.1027,0.0022,-0.0025,0.0,0.28,,,1.0,87.43,0.18,-0.19,0.0,,,,0.0,,0.193,0.008,-0.006999999999999999,0.0,,,,0.0,0,0,0,02h51m56.25s,42.984359999999995,-30d48m52.3s,-30.81452,31.99,0.07,-0.07,0.0,31.99,0.07,-0.07,0.0,6.4,,0.0,6.247999999999999,,0.0,6201.0,50.0,-50.0,0.0,1.15,0.07,-0.08,0.0,1.31,0.02,-0.02,0.0,2019-07-25,1,,,,0.0,0.1431,0.0042,-0.0038,0.0,2458409.7328,0.002,-0.0018,0.0,0.729,0.064,-0.11,0.0,Transiting Exoplanet Survey Satellite (TESS),5.473,0.027000000000000003,0.0,5.225,0.034,0.0,-29.18547222222222
3864,TOI-163,b,TOI-163 b,Transit,0,1,4.231306,6.3e-05,-5.7e-05,0.0,0.058,0.0014,-0.0014,0.0,0.0,,,0.0,87.24,0.47,-0.45,0.0,1.22,0.12,-0.12,0.0,Mass,1.489,0.034,-0.034,0.0,0.49,0.059,-0.055,0.0,0,0,0,05h19m04.3s,79.76791700000001,-71d53m43.9s,-71.895528,416.5,8.13,-8.13,0.0,416.5,8.13,-8.13,0.0,,,,11.219000000000001,,0.0,6495.0,90.0,-90.0,0.0,1.44,0.03,-0.03,0.0,1.65,0.02,-0.03,0.0,2019-11-07,1,387.7526,38.1396,-38.1396,0.0,0.20541669999999998,0.0070833,-0.00625,0.0,2458328.8797,0.00062,-0.00063,0.0,0.365,0.053,-0.057,0.0,Transiting Exoplanet Survey Satellite (TESS),10.404000000000002,0.017,0.0,10.152999999999999,0.022000000000000002,0.0,-70.10447222222221
3865,TOI-125,b,TOI-125 b,Transit,0,3,4.65382,0.00033,-0.00031,0.0,0.05186,0.00086,-0.0007700000000000001,0.0,0.194,0.041,-0.036,0.0,88.92,0.71,-0.6,0.0,0.029889999999999996,0.00277,-0.00277,0.0,Mass,0.243,0.006999999999999999,-0.006999999999999999,0.0,2.57,0.33,-0.33,0.0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.67581899999999,111.4,1.3,-1.2,0.0,111.41,0.44,-0.44,0.0,10.892000000000001,0.016,0.0,10.718,,0.0,5320.0,39.0,-39.0,0.0,0.86,0.04,-0.04,0.0,0.85,0.01,-0.01,0.0,2020-02-13,1,9.5,0.88,-0.88,0.0,0.1234,0.0024,-0.0024,0.0,2458355.3552900003,0.001,-0.001,0.0,0.27,0.17,-0.18,0.0,Transiting Exoplanet Survey Satellite (TESS),9.466000000000001,0.017,0.0,9.112,0.024,0.0,-65.32418055555556
3866,TOI-125,c,TOI-125 c,Transit,0,3,9.15059,0.0007,-0.00082,0.0,0.0814,0.0013,-0.0013,0.0,0.066,0.07,-0.047,0.0,88.54,0.41,-0.19,0.0,0.02086,0.0031100000000000004,-0.0031100000000000004,0.0,Mass,0.24600000000000002,0.009000000000000001,-0.009000000000000001,0.0,1.73,0.33,-0.33,0.0,0,0,0,01h34m22.735s,23.594729,-66d40m32.95s,-66.67581899999999,111.4,1.3,-1.2,0.0,111.41,0.44,-0.44,0.0,10.892000000000001,0.016,0.0,10.718,,0.0,5320.0,39.0,-39.0,0.0,0.86,0.04,-0.04,0.0,0.85,0.01,-0.01,0.0,2020-02-13,1,6.63,0.99,-0.99,0.0,0.1231,0.0026,-0.003,0.0,2458361.9085,0.0013,-0.0013,0.0,0.522,0.086,-0.18,0.0,Transiting Exoplanet Survey Satellite (TESS),9.466000000000001,0.017,0.0,9.112,0.024,0.0,-65.32418055555556
3869,HD 119130,b,HD 119130 b,Transit,0,1,16.9841,0.0008,-0.0008,0.0,0.13,0.01,-0.01,0.0,0.04,0.06,-0.03,0.0,88.4,0.2,-0.3,0.0,0.07708999999999999,0.01384,-0.01384,0.0,Mass,0.235,0.01,-0.009000000000000001,0.0,7.4,1.6,-1.5,0.0,0,0,1,13h41m30.30s,205.376266,-09d56m45.9s,-9.946078,114.29,0.82,-0.81,0.0,114.66,0.82,-0.82,0.0,9.917,0.013000000000000001,0.0,9.756,,0.0,5725.0,65.0,-65.0,0.0,1.0,0.03,-0.03,0.0,1.09,0.03,-0.03,0.0,2019-02-07,1,24.5,4.4,-4.4,0.0,0.1525,0.0029167,-0.0033333,0.0,2458180.2842,0.0017,-0.0015,0.0,0.68,0.06,-0.08,0.0,Kepler,8.73,0.023,0.0,8.452,0.036000000000000004,0.0,-8.053916666666666
3878,K2-229,c,K2-229 c,Transit,0,2,8.32727,0.00041,-0.00043,0.0,0.0769,0.0003,-0.0003,0.0,,,,0.0,,,,0.0,,,,0.0,,0.18100000000000002,0.011000000000000001,-0.005,0.0,,,,0.0,0,0,1,12h27m29.58s,186.87326000000002,-06d43m18.7s,-6.721861,103.8,1.0,-1.0,0.0,102.85,1.08,-1.08,0.0,10.985,0.079,0.0,10.786,,0.0,5315.0,35.0,-31.0,0.0,0.87,0.01,-0.01,0.0,0.79,0.01,-0.01,0.0,2018-07-12,1,,,,0.0,,,,0.0,2457586.3431,0.0019,-0.0019,0.0,0.39,0.29,-0.27,0.0,K2,9.517999999999999,0.022000000000000002,0.0,9.126,0.021,0.0,-5.278138888888889
